transaction_id,txn_date,store_id,sku_id,quantity,unit_price,revenue
TXN0017922,2022-03-18,STR020,SKU0027,16.0,11.84,189.44
TXN0017923,2024-07-26,STR016,SKU0011,6.0,3.91,23.46
TXN0017924,2024-09-09,STR012,SKU0009,3.0,11.19,33.57
TXN0017925,2022-09-22,STR007,SKU0002,5.0,6.03,30.15
TXN0017926,2023-05-01,STR015,SKU0028,,7.24,21.72
TXN0017927,2023-01-30,STR020,SKU0004,,7.73,92.76
TXN0017928,2023-03-08,STR004,SKU0007,5.0,4.96,24.8
TXN0017929,2023-01-28,STR001,SKU0005,15.0,4.31,64.65
TXN0017930,2023-01-11,STR008,SKU0022,24.0,2.9,69.6
TXN0017931,2024-01-20,STR011,SKU0011,15.0,7.46,111.9
TXN0017932,2023-03-29,STR005,SKU0022,6.0,9.49,56.94
TXN0017933,2022-07-25,STR013,SKU0019,15.0,13.41,201.15
TXN0017934,2023-02-20,STR006,SKU0001,4.0,1.74,6.96
TXN0017935,2024-12-08,STR020,SKU0010,1.0,2.11,2.11
TXN0017936,2024-12-18,STR005,SKU0001,,11.54,150.02
TXN0017937,2022-03-09,STR016,SKU0002,14.0,12.17,170.38
TXN0017938,2023-09-24,STR020,SKU0015,16.0,1.96,31.36
TXN0017939,2024-12-03,STR010,SKU0008,13.0,11.78,153.14
TXN0017940,2022-08-01,STR004,SKU0003,15.0,9.05,135.75
TXN0017941,2022-03-17,STR018,SKU0013,8.0,5.81,46.48
TXN0017942,2022-08-21,STR008,SKU0014,14.0,10.31,144.34
TXN0017943,2022-12-14,STR011,SKU0030,28.0,5.65,158.2
TXN0017944,2024-10-21,STR001,SKU0020,8.0,7.44,59.52
TXN0017945,2022-10-02,STR007,SKU0012,9.0,8.08,72.72
TXN0017946,2022-12-30,STR011,SKU0015,5.0,5.47,27.35
TXN0017947,2022-10-12,STR014,SKU0003,2.0,5.93,11.86
TXN0017948,2023-03-06,STR019,SKU0012,14.0,13.53,189.42
TXN0017949,2024-12-26,STR012,SKU0018,2.0,7.01,14.02
TXN0017950,2022-04-02,STR005,SKU0001,2.0,5.24,10.48
TXN0017951,2023-05-18,STR012,SKU0028,9.0,8.34,75.06
TXN0017952,2023-11-04,STR002,SKU0016,13.0,3.31,43.03
TXN0017953,2022-05-11,STR003,SKU0024,12.0,9.12,109.44
TXN0017954,2022-02-18,STR007,SKU0009,19.0,12.85,244.15
TXN0017955,2024-12-12,STR001,SKU0026,28.0,7.99,223.72
TXN0017956,2022-10-23,STR002,SKU0012,8.0,1.71,13.68
TXN0017957,2022-09-23,STR001,SKU0028,9.0,13.69,123.21
TXN0017958,2023-01-18,STR004,SKU0016,6.0,11.64,69.84
TXN0017959,2022-03-21,STR016,SKU0020,11.0,14.57,160.27
TXN0017960,2022-06-11,STR007,SKU0007,18.0,12.38,222.84
TXN0017961,2022-01-27,STR018,SKU0030,25.0,13.12,328.0
TXN0017962,2023-08-10,STR018,SKU0006,10.0,13.85,138.5
TXN0017963,2023-05-23,STR017,SKU0001,14.0,4.93,69.02
TXN0017964,2022-10-28,STR004,SKU0014,3.0,14.8,44.4
TXN0017965,03/10/2024,STR007,SKU0026,,4.93,88.74
TXN0017966,2022-12-01,STR010,SKU0028,3.0,14.68,44.04
TXN0017967,2022-01-19,STR009,SKU0026,19.0,12.23,232.37
TXN0017968,2022-04-20,STR002,SKU0017,3.0,11.39,34.17
TXN0017969,2024-03-05,STR005,SKU0028,18.0,4.61,82.98
TXN0017970,2023-08-08,STR013,SKU0015,17.0,5.64,95.88
TXN0017971,2022-10-13,STR014,SKU0015,13.0,3.59,46.67
TXN0017972,2022-09-29,STR007,SKU0006,8.0,5.49,43.92
TXN0017973,2022-08-29,STR006,SKU0024,3.0,13.92,41.76
TXN0017974,2023-04-08,STR012,SKU0010,19.0,7.7,146.3
TXN0017975,2024-02-11,STR013,SKU0006,7.0,14.42,100.94
TXN0017976,2023-12-01,STR014,SKU0012,3.0,9.49,28.47
TXN0017977,2024-03-30,STR016,SKU0019,9.0,1.72,15.48
TXN0017978,2022-02-15,STR012,SKU0009,2.0,6.06,12.12
TXN0017979,2023-09-05,STR008,SKU0011,16.0,6.11,97.76
TXN0017980,2024-04-17,STR007,SKU0010,9.0,7.25,65.25
TXN0017981,10/08/2022,STR001,SKU0018,,10.55,63.3
TXN0017982,2023-10-01,STR009,SKU0022,5.0,5.12,25.6
TXN0017983,2022-01-07,STR017,SKU0021,15.0,6.99,104.85
TXN0017984,2024-09-24,STR013,SKU0005,2.0,14.97,29.94
TXN0017985,2024-03-19,STR012,SKU0011,5.0,6.39,31.95
TXN0017986,2023-11-14,STR004,SKU0020,,8.31,58.17
TXN0017987,2023-10-20,STR012,SKU0007,8.0,-8.43,67.44
TXN0017988,2024-01-05,STR004,SKU0003,1.0,4.13,4.13
TXN0017989,2023-04-09,STR007,SKU0010,6.0,8.19,49.14
TXN0017990,2024-11-25,STR012,SKU0021,12.0,4.49,53.88
TXN0017991,2022-08-23,STR001,SKU0020,18.0,2.95,53.1
TXN0017992,2024-06-07,STR006,SKU0004,25.0,12.41,310.25
TXN0017993,2024-04-15,STR002,SKU0021,18.0,11.15,200.7
TXN0017994,2024-07-06,STR003,SKU0006,6.0,5.15,30.9
TXN0017995,2022-03-19,STR007,SKU0023,14.0,3.32,46.48
TXN0017996,2023-05-03,STR014,SKU0017,1.0,14.77,14.77
TXN0017997,2023-12-06,STR005,SKU0004,3.0,13.87,41.61
TXN0017998,2023-11-10,STR001,SKU0011,1.0,-6.39,6.39
TXN0017999,2024-01-25,STR008,SKU0025,27.0,10.21,275.67
TXN0018000,2023-11-27,STR004,SKU0013,6.0,5.38,32.28
TXN0018001,2022-09-02,STR015,SKU0021,3.0,6.58,19.74
TXN0018002,2024-06-26,STR016,SKU0023,3.0,8.77,26.31
TXN0018003,2023-06-14,STR014,SKU0001,3.0,5.13,15.39
TXN0018004,2024-11-29,STR012,SKU0028,,2.67,8.01
TXN0018005,2023-07-25,STR015,SKU0011,1.0,11.22,11.22
TXN0018006,2023-08-13,STR008,SKU0024,12.0,4.08,48.96
TXN0018007,2023-10-11,STR013,SKU0015,6.0,5.56,33.36
TXN0018008,2024-08-12,STR009,SKU0018,19.0,14.4,273.6
TXN0018009,2024-09-14,STR009,SKU0011,4.0,9.64,38.56
TXN0018010,2023-10-03,STR016,SKU0026,4.0,4.58,18.32
TXN0018011,2023-08-22,STR016,SKU0004,6.0,5.35,32.1
TXN0018012,2022-03-01,STR008,SKU0027,7.0,4.52,31.64
TXN0018013,2022-03-15,STR019,SKU0007,6.0,13.24,79.44
TXN0018014,2024-03-18,STR011,SKU0027,19.0,12.31,233.89
TXN0018015,2023-01-14,STR010,SKU0001,17.0,8.9,151.3
TXN0018016,2023-04-24,STR011,SKU0001,2.0,3.24,6.48
TXN0018017,2023-11-20,STR015,SKU0003,18.0,11.47,206.46
TXN0018018,2022-09-01,STR020,SKU0017,19.0,12.96,246.24
TXN0018019,2023-01-01,STR014,SKU0008,,8.62,155.16
TXN0018020,2022-02-17,STR007,SKU0018,18.0,4.35,78.3
TXN0018021,2024-04-21,STR011,SKU0025,15.0,10.88,163.2
TXN0018022,2023-07-12,STR006,SKU0001,9.0,5.91,53.19
TXN0018023,2022-07-28,STR013,SKU0016,13.0,13.87,180.31
TXN0018024,2023-10-16,STR020,SKU0023,5.0,12.71,63.55
TXN0018025,2022-06-06,STR017,SKU0013,12.0,6.98,83.76
TXN0018026,2024-05-05,STR010,SKU0028,1.0,2.04,2.04
TXN0018027,2022-09-11,STR007,SKU0020,19.0,14.3,271.7
TXN0018028,2022-10-24,STR009,SKU0002,1.0,14.39,14.39
TXN0018029,2024-08-18,STR006,SKU0017,6.0,8.06,48.36
TXN0018030,2024-03-25,STR020,SKU0012,2.0,1.58,3.16
TXN0018031,2024-01-17,STR004,SKU0004,14.0,11.26,157.64
TXN0018032,2023-10-22,STR016,SKU0029,12.0,5.29,63.48
TXN0018033,2023-07-24,STR009,SKU0007,3.0,11.62,34.86
TXN0018034,2022-07-30,STR013,SKU0003,18.0,1.89,34.02
TXN0018035,2022-11-26,STR019,SKU0007,2.0,9.83,19.66
TXN0018036,2024-11-21,STR012,SKU0025,19.0,14.18,269.42
TXN0018037,2024-10-03,STR013,SKU0018,12.0,8.51,102.12
TXN0018038,2024-03-07,STR001,SKU0025,1.0,14.27,14.27
TXN0018039,2024-09-01,STR003,SKU0014,17.0,11.24,191.08
TXN0018040,2024-05-31,STR011,SKU0004,2.0,9.55,19.1
TXN0018041,2023-03-14,STR008,SKU0012,18.0,12.92,232.56
TXN0018042,2024-02-24,STR012,SKU0006,14.0,13.93,195.02
TXN0018043,2024-04-04,STR008,SKU0017,1.0,13.09,13.09
TXN0018044,2022-06-01,STR004,SKU0009,7.0,13.9,97.3
TXN0018045,2024-09-28,STR016,SKU0030,6.0,2.36,14.16
TXN0018046,2023-06-25,STR017,SKU0012,18.0,4.37,78.66
TXN0018047,2022-12-10,STR020,SKU0010,17.0,5.11,86.87
TXN0018048,2023-06-04,STR004,SKU0030,8.0,14.46,115.68
TXN0018049,2022-12-27,STR006,SKU0016,11.0,13.81,151.91
TXN0018050,2022-12-31,STR005,SKU0006,4.0,12.44,49.76
TXN0018051,2023-08-22,STR019,SKU0015,4.0,12.26,49.04
TXN0018052,2024-12-29,STR012,SKU0008,5.0,7.52,37.6
TXN0018053,2023-03-24,STR019,SKU0022,9.0,2.84,25.56
TXN0018054,2022-08-24,STR018,SKU0018,1.0,10.49,10.49
TXN0018055,2024-04-14,STR005,SKU0022,15.0,8.55,128.25
TXN0018056,2022-11-20,STR009,SKU0029,22.0,6.95,152.9
TXN0018057,2023-08-12,STR009,SKU0022,15.0,6.4,96.0
TXN0018058,2022-10-05,STR010,SKU0011,,3.68,51.52
TXN0018059,2022-08-21,STR020,SKU0007,25.0,6.97,174.25
TXN0018060,2022-10-04,STR004,SKU0016,3.0,13.97,41.91
TXN0018061,2023-01-26,STR015,SKU0014,1.0,4.16,4.16
TXN0018062,2024-11-13,STR005,SKU0010,9.0,9.58,86.22
TXN0018063,2024-01-06,STR015,SKU0025,9.0,9.92,89.28
TXN0018064,2024-02-02,STR004,SKU0028,,6.66,106.56
TXN0018065,2022-02-28,STR011,SKU0012,6.0,5.14,30.84
TXN0018066,2022-01-12,STR013,SKU0021,,3.6,46.8
TXN0018067,2023-01-11,STR009,SKU0030,7.0,7.12,49.84
TXN0018068,2024-08-30,STR020,SKU0001,24.0,-8.3,199.2
TXN0018069,2022-01-18,STR014,SKU0011,9.0,1.99,17.91
TXN0018070,2024-04-19,STR003,SKU0023,13.0,13.97,181.61
TXN0018071,2024-06-18,STR008,SKU0015,8.0,1.52,12.16
TXN0018072,2022-11-01,STR006,SKU0024,21.0,2.15,45.15
TXN0018073,2022-05-09,STR006,SKU0015,8.0,10.53,84.24
TXN0018074,2022-06-18,STR004,SKU0002,27.0,12.14,327.78
TXN0018075,2022-03-26,STR004,SKU0014,9.0,7.68,69.12
TXN0018076,2024-07-13,STR018,SKU0013,7.0,5.85,40.95
TXN0018077,2024-05-12,STR020,SKU0026,6.0,11.15,66.9
TXN0018078,2024-01-08,STR003,SKU0005,16.0,13.25,212.0
TXN0018079,2022-04-09,STR016,SKU0005,19.0,5.74,109.06
TXN0018080,2024-11-07,STR005,SKU0005,11.0,9.8,107.8
TXN0018081,2024-01-20,STR011,SKU0018,11.0,13.63,149.93
TXN0018082,2024-06-26,STR004,SKU0030,18.0,-10.46,188.28
TXN0018083,2023-02-21,STR005,SKU0019,9.0,2.6,23.4
TXN0018084,2022-08-05,STR008,SKU0025,17.0,3.66,62.22
TXN0018085,2024-06-19,STR014,SKU0026,5.0,12.35,61.75
TXN0018086,2022-02-26,STR010,SKU0019,3.0,7.94,23.82
TXN0018087,2022-07-20,STR016,SKU0019,5.0,4.63,23.15
TXN0018088,2022-06-18,STR002,SKU0008,,2.63,10.52
TXN0018089,2022-04-03,STR012,SKU0029,15.0,2.54,38.1
TXN0018090,2023-08-28,STR002,SKU0024,3.0,8.44,25.32
TXN0018091,2022-09-08,STR003,SKU0027,8.0,11.43,91.44
TXN0018092,2024-11-24,,SKU0030,22.0,7.11,156.42
TXN0018093,2024-10-18,STR002,SKU0011,7.0,6.88,48.16
TXN0018094,2022-07-04,STR015,SKU0005,25.0,1.54,38.5
TXN0018095,2024-06-27,STR011,SKU0026,4.0,6.43,25.72
TXN0018096,2022-02-12,STR013,SKU0015,,4.03,56.42
TXN0018097,2022-11-10,STR001,SKU0029,28.0,6.87,192.36
TXN0018098,2023-12-25,STR004,SKU0021,9.0,2.09,18.81
TXN0018099,2022-08-14,STR011,SKU0008,10.0,9.01,90.1
TXN0018100,2022-03-27,STR002,SKU0011,14.0,9.31,130.34
TXN0018101,2022-06-21,STR003,SKU0019,4.0,12.89,51.56
TXN0018102,2023-12-23,STR001,SKU0012,12.0,3.75,45.0
TXN0018103,2022-08-31,STR018,SKU0009,15.0,9.71,145.65
TXN0018104,2022-09-27,STR009,SKU0007,19.0,12.91,245.29
TXN0018105,2022-08-13,STR001,SKU0020,18.0,13.87,249.66
TXN0018106,2024-08-24,STR010,SKU0002,7.0,3.87,27.09
TXN0018107,2024-08-31,STR018,SKU0003,22.0,9.98,219.56
TXN0018108,2024-06-01,STR004,SKU0002,22.0,3.56,78.32
TXN0018109,2022-01-22,STR005,SKU0023,,4.12,49.44
TXN0018110,2022-10-02,STR020,SKU0001,17.0,-11.17,189.89
TXN0018111,2024-08-22,STR017,SKU0013,14.0,12.83,179.62
TXN0018112,2023-08-31,STR011,SKU0004,13.0,6.4,83.2
TXN0018113,2022-02-15,STR004,SKU0018,7.0,12.25,85.75
TXN0018114,2022-09-30,STR004,SKU0002,3.0,10.73,32.19
TXN0018115,2024-06-25,STR017,SKU0001,15.0,6.36,95.4
TXN0018116,2024-08-21,STR014,SKU0013,2.0,5.28,10.56
TXN0018117,2023-04-12,,SKU0021,2.0,11.34,22.68
TXN0018118,2022-06-16,STR001,SKU0004,19.0,12.86,244.34
TXN0018119,2022-03-26,STR003,SKU0015,,2.72,16.32
TXN0018120,2022-09-04,STR015,SKU0025,11.0,7.86,86.46
TXN0018121,2024-05-25,STR013,SKU0019,10.0,5.2,52.0
TXN0018122,2024-06-24,STR007,SKU0023,11.0,3.04,33.44
TXN0018123,2022-10-09,STR012,SKU0010,,3.96,7.92
TXN0018124,2024-12-07,STR015,SKU0029,16.0,12.47,199.52
TXN0018125,2024-08-20,STR013,SKU0005,21.0,10.71,224.91
TXN0018126,2024-12-18,STR005,SKU0019,16.0,14.56,232.96
TXN0018127,2024-04-04,STR019,SKU0014,8.0,5.98,47.84
TXN0018128,2023-09-20,STR001,SKU0001,9.0,13.82,124.38
TXN0018129,2024-12-12,STR011,SKU0029,16.0,2.68,42.88
TXN0018130,2024-01-25,STR004,SKU0022,19.0,13.29,252.51
TXN0018131,2024-06-30,STR014,SKU0007,13.0,2.18,28.34
TXN0018132,2023-03-18,STR012,SKU0002,13.0,3.9,50.7
TXN0018133,2022-09-22,STR004,SKU0021,14.0,12.35,172.9
TXN0018134,2023-09-21,STR011,SKU0017,14.0,14.13,197.82
TXN0018135,2023-03-25,STR011,SKU0002,13.0,9.48,123.24
TXN0018136,2023-01-20,STR009,SKU0030,28.0,13.12,367.36
TXN0018137,03/02/2024,STR001,SKU0022,14.0,-3.16,44.24
TXN0018138,2023-11-01,STR004,SKU0014,19.0,13.16,250.04
TXN0018139,2022-12-13,STR020,SKU0008,5.0,5.34,26.7
TXN0018140,2022-09-22,STR004,SKU0009,13.0,14.19,184.47
TXN0018141,2023-08-22,STR010,SKU0014,12.0,7.26,87.12
TXN0018142,2022-12-25,STR006,SKU0002,7.0,12.04,84.28
TXN0018143,2022-09-18,STR015,SKU0012,10.0,10.91,109.1
TXN0018144,2022-09-01,STR012,SKU0007,8.0,1.73,13.84
TXN0018145,2023-12-28,STR014,SKU0004,2.0,4.41,8.82
TXN0018146,2023-04-01,STR013,SKU0004,8.0,9.16,73.28
TXN0018147,2023-01-10,STR011,SKU0011,2.0,4.52,9.04
TXN0018148,2022-05-07,STR020,SKU0012,17.0,12.16,206.72
TXN0018149,2022-03-02,STR014,SKU0011,12.0,12.57,150.84
TXN0018150,2024-02-01,STR014,SKU0021,12.0,1.79,21.48
TXN0018151,2024-11-26,STR014,SKU0016,12.0,9.64,115.68
TXN0018152,2022-12-22,STR010,SKU0006,8.0,14.89,119.12
TXN0018153,2024-07-13,STR013,SKU0030,15.0,8.68,130.2
TXN0018154,2023-10-22,STR012,SKU0022,8.0,12.93,103.44
TXN0018155,2022-11-29,STR018,SKU0015,15.0,3.0,45.0
TXN0018156,2023-09-14,STR020,SKU0002,10.0,11.35,113.5
TXN0018157,23/05/2022,STR010,SKU0028,9.0,4.29,38.61
TXN0018158,2023-01-06,STR012,SKU0023,9.0,-5.31,47.79
TXN0018159,2024-03-16,STR006,SKU0014,9.0,8.19,73.71
TXN0018160,2024-07-21,STR017,SKU0005,7.0,14.18,99.26
TXN0018161,2022-08-30,STR014,SKU0004,12.0,10.7,128.4
TXN0018162,2024-09-25,STR019,SKU0009,7.0,13.96,97.72
TXN0018163,2023-10-26,STR012,SKU0007,18.0,11.47,206.46
TXN0018164,2022-09-09,STR014,SKU0007,8.0,11.67,93.36
TXN0018165,2024-05-03,STR002,SKU0013,14.0,13.07,182.98
TXN0018166,2024-08-23,STR012,SKU0002,10.0,5.92,59.2
TXN0018167,2022-10-26,STR008,SKU0010,7.0,12.18,85.26
TXN0018168,2022-04-26,STR011,SKU0027,7.0,12.88,90.16
TXN0018169,2022-11-08,STR007,SKU0026,21.0,11.5,241.5
TXN0018170,2024-04-09,STR006,SKU0001,4.0,10.71,42.84
TXN0018171,2022-03-09,STR016,SKU0021,11.0,4.04,44.44
TXN0018172,2022-11-13,STR012,SKU0030,15.0,14.44,216.6
TXN0018173,2022-12-17,STR005,SKU0018,11.0,5.34,58.74
TXN0018174,2022-01-19,STR015,SKU0012,2.0,7.11,14.22
TXN0018175,2023-10-17,STR002,SKU0015,18.0,2.44,43.92
TXN0018176,2024-06-02,STR006,SKU0007,9.0,1.79,16.11
TXN0018177,2022-06-20,STR007,SKU0012,12.0,3.78,45.36
TXN0018178,2024-08-29,STR004,SKU0029,7.0,9.89,69.23
TXN0018179,2024-11-10,STR017,SKU0019,18.0,-5.48,98.64
TXN0018180,2024-08-12,STR014,SKU0013,19.0,13.37,254.03
TXN0018181,2024-03-02,STR014,SKU0004,11.0,1.77,19.47
TXN0018182,2023-05-07,STR012,SKU0028,17.0,4.14,70.38
TXN0018183,2022-08-12,STR008,SKU0005,22.0,2.6,57.2
TXN0018184,2024-09-27,STR013,SKU0022,19.0,2.88,54.72
TXN0018185,2023-08-05,STR015,SKU0010,16.0,4.71,75.36
TXN0018186,2023-05-11,STR011,SKU0009,13.0,13.18,171.34
TXN0018187,2023-03-06,STR010,SKU0006,11.0,13.05,143.55
TXN0018188,2022-08-28,STR004,SKU0012,14.0,5.92,82.88
TXN0018189,2023-02-24,STR002,SKU0021,9.0,2.52,22.68
TXN0018190,2024-05-24,STR001,SKU0013,8.0,10.72,85.76
TXN0018191,2023-09-06,STR014,SKU0001,13.0,10.9,141.7
TXN0018192,2023-03-10,STR007,SKU0008,18.0,13.98,251.64
TXN0018193,2022-04-29,STR014,SKU0005,2.0,13.91,27.82
TXN0018194,2023-03-31,STR011,SKU0013,18.0,4.99,89.82
TXN0018195,2022-08-24,STR009,SKU0028,13.0,-13.44,174.72
TXN0018196,2023-03-12,STR013,SKU0029,1.0,8.67,8.67
TXN0018197,2022-06-14,STR004,SKU0030,10.0,13.85,138.5
TXN0018198,2024-11-04,STR020,SKU0004,18.0,10.62,191.16
TXN0018199,2022-07-10,STR007,SKU0015,14.0,7.77,108.78
TXN0018200,2022-05-17,STR015,SKU0002,11.0,-9.31,102.41
TXN0018201,2023-12-20,STR005,SKU0015,1.0,4.67,4.67
TXN0018202,2023-01-12,STR010,SKU0018,9.0,9.18,82.62
TXN0018203,2024-12-27,STR010,SKU0024,9.0,5.16,46.44
TXN0018204,2023-03-19,STR006,SKU0011,16.0,7.46,119.36
TXN0018205,2023-12-15,STR007,SKU0002,11.0,5.51,60.61
TXN0018206,2024-07-03,STR009,SKU0014,6.0,7.48,44.88
TXN0018207,2024-12-15,STR017,SKU0013,,13.1,117.9
TXN0018208,2024-06-06,STR011,SKU0019,13.0,9.16,119.08
TXN0018209,2023-09-25,STR002,SKU0003,3.0,2.16,6.48
TXN0018210,2024-06-11,STR004,SKU0019,10.0,10.92,109.2
TXN0018211,2022-11-07,STR020,SKU0013,2.0,10.43,20.86
TXN0018212,2024-08-11,STR002,SKU0023,4.0,2.71,10.84
TXN0018213,2024-08-14,STR013,SKU0030,8.0,5.71,45.68
TXN0018214,2023-02-25,STR004,SKU0007,12.0,4.92,59.04
TXN0018215,2022-03-15,STR009,SKU0023,8.0,7.71,61.68
TXN0018216,2024-01-21,STR007,SKU0004,18.0,6.66,119.88
TXN0018217,2022-04-23,STR020,SKU0030,8.0,12.68,101.44
TXN0018218,2022-01-20,STR011,SKU0015,12.0,6.78,81.36
TXN0018219,2024-11-04,STR005,SKU0023,27.0,3.1,83.7
TXN0018220,2023-09-15,STR012,SKU0024,13.0,5.33,69.29
TXN0018221,2023-12-14,STR002,SKU0019,4.0,3.39,13.56
TXN0018222,2024-08-23,STR019,SKU0012,1.0,5.89,5.89
TXN0018223,2024-10-15,STR007,SKU0023,14.0,12.99,181.86
TXN0018224,2024-11-14,STR018,SKU0015,4.0,8.69,34.76
TXN0018225,2022-05-26,STR016,SKU0020,4.0,6.34,25.36
TXN0018226,2022-12-22,STR004,SKU0019,16.0,13.6,217.6
TXN0018227,2024-04-22,STR020,SKU0014,1.0,7.69,7.69
TXN0018228,2022-02-01,STR020,SKU0004,7.0,11.38,79.66
TXN0018229,2022-09-15,STR016,SKU0009,12.0,4.23,50.76
TXN0018230,2023-07-19,STR009,SKU0029,18.0,6.48,116.64
TXN0018231,2023-01-12,,SKU0016,17.0,8.35,141.95
TXN0018232,2022-07-09,STR002,SKU0020,13.0,8.42,109.46
TXN0018233,2024-09-12,STR019,SKU0008,7.0,12.32,86.24
TXN0018234,2023-05-06,STR004,SKU0022,5.0,9.32,46.6
TXN0018235,2023-03-27,STR014,SKU0015,11.0,13.62,149.82
TXN0018236,2023-12-22,STR016,SKU0007,12.0,13.88,166.56
TXN0018237,2024-01-05,STR020,SKU0005,12.0,7.35,88.2
TXN0018238,2023-06-24,STR016,SKU0012,19.0,10.72,203.68
TXN0018239,2024-08-30,STR016,SKU0017,13.0,12.09,157.17
TXN0018240,2022-11-21,STR014,SKU0009,4.0,6.42,25.68
TXN0018241,2024-08-12,STR012,SKU0008,18.0,-5.32,95.76
TXN0018242,2024-08-09,STR001,SKU0009,16.0,13.36,213.76
TXN0018243,2022-01-10,STR020,SKU0009,18.0,9.51,171.18
TXN0018244,2024-04-07,STR009,SKU0023,8.0,4.05,32.4
TXN0018245,2022-06-23,STR016,SKU0015,4.0,9.31,37.24
TXN0018246,2023-06-17,STR008,SKU0015,8.0,4.5,36.0
TXN0018247,2024-10-03,STR009,SKU0005,15.0,7.76,116.4
TXN0018248,2022-08-03,STR010,SKU0017,4.0,10.68,42.72
TXN0018249,2023-09-09,STR020,SKU0029,18.0,12.71,228.78
TXN0018250,2024-05-02,STR004,SKU0023,16.0,6.94,111.04
TXN0018251,2023-06-11,STR011,SKU0014,7.0,2.84,19.88
TXN0018252,2022-03-27,STR003,SKU0010,9.0,11.96,107.64
TXN0018253,2022-03-13,STR010,SKU0011,15.0,10.47,157.05
TXN0018254,2023-07-22,STR011,SKU0001,18.0,9.89,178.02
TXN0018255,2022-01-28,STR003,SKU0001,12.0,5.67,68.04
TXN0018256,2022-01-17,STR014,SKU0024,6.0,2.1,12.6
TXN0018257,2024-11-10,STR017,SKU0026,9.0,9.54,85.86
TXN0018258,2023-08-08,STR016,SKU0030,4.0,11.99,47.96
TXN0018259,2023-06-04,STR015,SKU0019,8.0,5.6,44.8
TXN0018260,2022-04-21,STR003,SKU0028,12.0,10.74,128.88
TXN0018261,2024-05-11,STR013,SKU0013,17.0,3.24,55.08
TXN0018262,2023-07-14,STR014,SKU0008,28.0,11.36,318.08
TXN0018263,2022-08-30,STR015,SKU0008,15.0,13.03,195.45
TXN0018264,2024-04-05,STR014,SKU0008,8.0,6.76,54.08
TXN0018265,2022-09-17,STR013,SKU0023,6.0,3.33,19.98
TXN0018266,2023-07-06,STR015,SKU0001,25.0,8.05,201.25
TXN0018267,2023-09-07,STR017,SKU0029,19.0,9.39,178.41
TXN0018268,2022-11-02,STR012,SKU0024,12.0,3.06,36.72
TXN0018269,2024-08-18,STR003,SKU0012,6.0,4.13,24.78
TXN0018270,2024-02-11,STR016,SKU0022,19.0,2.37,45.03
TXN0018271,2022-11-13,STR013,SKU0005,1.0,12.93,12.93
TXN0018272,2022-06-21,STR014,SKU0013,9.0,6.63,59.67
TXN0018273,2022-12-27,STR006,SKU0004,,9.02,36.08
TXN0018274,2023-05-26,STR003,SKU0004,12.0,10.84,130.08
TXN0018275,2023-08-27,STR015,SKU0001,28.0,4.92,137.76
TXN0018276,2023-03-15,STR001,SKU0024,2.0,11.84,23.68
TXN0018277,2022-02-13,STR008,SKU0023,6.0,3.73,22.38
TXN0018278,2024-01-12,,SKU0027,1.0,14.85,14.85
TXN0018279,2023-02-20,STR001,SKU0030,17.0,7.82,132.94
TXN0018280,2023-01-03,STR012,SKU0029,4.0,8.17,32.68
TXN0018281,2023-09-02,STR003,SKU0030,17.0,9.0,153.0
TXN0018282,2024-07-04,STR005,SKU0001,10.0,5.43,54.3
TXN0018283,2022-01-06,STR020,SKU0024,1.0,7.64,7.64
TXN0018284,2024-11-19,STR012,SKU0022,15.0,2.04,30.6
TXN0018285,2023-12-01,STR020,SKU0005,14.0,12.77,178.78
TXN0018286,2023-08-23,STR010,SKU0005,7.0,14.21,99.47
TXN0018287,2022-02-25,STR016,SKU0030,11.0,6.55,72.05
TXN0018288,2024-02-19,STR001,SKU0027,8.0,12.9,103.2
TXN0018289,2024-02-29,STR006,SKU0010,12.0,10.22,122.64
TXN0018290,2023-09-07,STR006,SKU0003,4.0,5.57,22.28
TXN0018291,2024-05-28,STR002,SKU0011,9.0,4.48,40.32
TXN0018292,2024-07-08,STR019,SKU0001,27.0,9.17,247.59
TXN0018293,2024-07-08,STR011,SKU0021,3.0,5.08,15.24
TXN0018294,2022-12-25,STR012,SKU0012,5.0,10.73,53.65
TXN0018295,2024-01-09,STR011,SKU0002,3.0,5.03,15.09
TXN0018296,2022-03-04,STR005,SKU0030,8.0,13.06,104.48
TXN0018297,2023-09-08,STR019,SKU0025,1.0,13.25,13.25
TXN0018298,2022-06-09,STR013,SKU0028,1.0,8.14,8.14
TXN0018299,2022-12-04,STR003,SKU0030,7.0,9.37,65.59
TXN0018300,2024-01-12,STR010,SKU0001,15.0,6.35,95.25
TXN0018301,2023-04-11,STR001,SKU0024,13.0,13.34,173.42
TXN0018302,2024-08-04,STR014,SKU0024,11.0,13.49,148.39
TXN0018303,2022-04-06,STR011,SKU0024,6.0,9.9,59.4
TXN0018304,2024-12-01,STR018,SKU0008,18.0,3.12,56.16
TXN0018305,2024-02-14,STR019,SKU0012,8.0,8.46,67.68
TXN0018306,2023-04-17,STR002,SKU0028,12.0,10.8,129.6
TXN0018307,2022-01-28,STR002,SKU0002,12.0,14.1,169.2
TXN0018308,2022-02-15,STR018,SKU0020,18.0,14.11,253.98
TXN0018309,2023-03-30,STR011,SKU0024,13.0,12.03,156.39
TXN0018310,2023-09-20,STR010,SKU0024,9.0,1.67,15.03
